,Demand,Generation,ANM Generation,Non-ANM Generation,speed,deg,pressure,temp,hour,day,month,weekday,Core Zone,Zone 1,Zone 1A,Zone 2,Zone 2A,Zone 2B,Zone 3,Zone 4,Zone 4A,Curtailment
2018-12-02 00:40:00,15.88,8.511,2.934,5.577,1.0,20.0,992.0,4.0,1,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 00:50:00,16.17,10.747,4.162,6.585,1.0,20.0,992.0,4.0,1,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 01:00:00,16.66,10.687,3.299,7.388,2.0,340.0,991.0,4.0,2,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 01:10:00,18.07,8.599,2.968,5.631,2.0,340.0,991.0,4.0,2,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 01:20:00,17.86,7.177,2.505,4.672,2.0,340.0,991.0,4.0,2,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 01:30:00,18.31,6.2940000000000005,2.626,3.668,2.0,340.0,991.0,4.0,2,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 01:40:00,19.86,5.9990000000000006,2.29,3.709,2.0,340.0,991.0,4.0,2,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 01:50:00,18.94,6.949,3.26,3.689,2.0,340.0,991.0,4.0,2,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 02:00:00,18.89,5.311,2.098,3.213,2.0,340.0,991.0,4.0,3,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 02:10:00,18.95,5.691,2.154,3.537,2.0,340.0,991.0,4.0,3,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 02:20:00,18.18,5.449,1.784,3.665,2.0,340.0,991.0,4.0,3,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 02:30:00,17.95,6.7829999999999995,2.874,3.909,2.0,340.0,991.0,4.0,3,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 02:40:00,18.7,5.974,2.158,3.816,2.0,340.0,991.0,4.0,3,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 02:50:00,18.47,6.129,2.35,3.779,2.0,340.0,991.0,4.0,3,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 03:00:00,17.93,4.76,1.12,3.64,1.0,360.0,990.0,4.0,4,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 03:10:00,18.21,4.892,1.235,3.657,1.0,360.0,990.0,4.0,4,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 03:20:00,17.9,6.109999999999999,2.29,3.82,1.0,360.0,990.0,4.0,4,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 03:30:00,17.61,5.824,2.405,3.419,1.0,360.0,990.0,4.0,4,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 03:40:00,17.92,5.391,2.458,2.933,1.0,360.0,990.0,4.0,4,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 03:50:00,18.69,5.1850000000000005,2.322,2.863,1.0,360.0,990.0,4.0,4,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 04:00:00,18.62,3.892,1.166,2.726,0.0,0.0,990.0,3.0,5,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 04:10:00,18.66,3.9379999999999997,1.231,2.707,0.0,0.0,990.0,3.0,5,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 04:20:00,18.58,4.553,2.179,2.374,0.0,0.0,990.0,3.0,5,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 04:30:00,18.4,3.241,1.367,1.874,0.0,0.0,990.0,3.0,5,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 04:40:00,19.02,4.316000000000001,2.063,2.253,0.0,0.0,990.0,3.0,5,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 04:50:00,18.42,5.295999999999999,2.52,2.776,0.0,0.0,990.0,3.0,5,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 05:00:00,18.44,4.718999999999999,2.397,2.322,2.0,340.0,990.0,2.0,6,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 05:10:00,18.63,4.258,2.167,2.091,2.0,340.0,990.0,2.0,6,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 05:20:00,18.1,4.482,2.238,2.244,2.0,340.0,990.0,2.0,6,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 05:30:00,18.06,4.545,2.304,2.241,2.0,340.0,990.0,2.0,6,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 05:40:00,19.65,4.726,2.493,2.233,2.0,340.0,990.0,2.0,6,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 05:50:00,18.97,3.651,1.566,2.085,2.0,340.0,990.0,2.0,6,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 06:00:00,18.59,5.6370000000000005,2.988,2.649,1.0,0.0,989.0,2.0,7,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 06:10:00,17.72,6.9,2.812,4.088,1.0,0.0,989.0,2.0,7,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 06:20:00,17.96,4.103,1.29,2.813,1.0,0.0,989.0,2.0,7,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 06:30:00,18.33,3.849,1.079,2.77,1.0,0.0,989.0,2.0,7,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 06:40:00,20.09,3.5740000000000003,0.959,2.615,1.0,0.0,989.0,2.0,7,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 06:50:00,18.95,4.705,1.039,3.666,1.0,0.0,989.0,2.0,7,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 07:00:00,19.01,2.891,1.151,1.74,2.0,350.0,989.0,1.0,8,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 07:10:00,19.42,2.7110000000000003,1.215,1.496,2.0,350.0,989.0,1.0,8,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 07:20:00,19.46,2.213,1.152,1.061,2.0,350.0,989.0,1.0,8,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 07:30:00,19.63,1.967,0.836,1.131,2.0,350.0,989.0,1.0,8,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 07:40:00,19.6,2.252,0.566,1.686,2.0,350.0,989.0,1.0,8,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 07:50:00,19.45,1.994,0.47,1.524,2.0,350.0,989.0,1.0,8,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 08:00:00,19.04,2.233,0.618,1.615,0.0,0.0,990.0,1.0,9,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 08:10:00,19.13,3.445,1.676,1.769,0.0,0.0,990.0,1.0,9,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 08:20:00,19.43,3.591,1.756,1.835,0.0,0.0,990.0,1.0,9,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 08:30:00,19.0,2.113,0.488,1.625,0.0,0.0,990.0,1.0,9,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 08:40:00,17.68,1.791,0.341,1.45,0.0,0.0,990.0,1.0,9,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 08:50:00,17.6,1.418,0.295,1.123,0.0,0.0,990.0,1.0,9,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 09:00:00,17.36,0.859,0.2,0.659,1.0,0.0,989.0,0.0,10,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 09:10:00,18.1,0.585,0.127,0.458,1.0,0.0,989.0,0.0,10,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 09:20:00,18.73,0.776,0.144,0.632,1.0,0.0,989.0,0.0,10,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 09:30:00,19.09,0.759,0.111,0.648,1.0,0.0,989.0,0.0,10,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 09:40:00,18.53,0.831,0.099,0.732,1.0,0.0,989.0,0.0,10,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 09:50:00,19.17,0.841,0.143,0.698,1.0,0.0,989.0,0.0,10,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 10:00:00,19.08,0.8240000000000001,0.189,0.635,0.0,30.0,989.0,0.0,11,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 10:10:00,19.29,0.29200000000000004,0.025,0.267,0.0,30.0,989.0,0.0,11,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 10:20:00,19.67,0.211,-0.009,0.22,0.0,30.0,989.0,0.0,11,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 10:30:00,20.08,0.26,0.04,0.22,0.0,30.0,989.0,0.0,11,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 10:40:00,20.03,0.21,-0.004,0.214,0.0,30.0,989.0,0.0,11,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 10:50:00,19.83,0.23600000000000002,0.01,0.226,0.0,30.0,989.0,0.0,11,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 11:00:00,20.59,0.468,0.002,0.466,1.0,360.0,990.0,0.0,12,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 11:10:00,21.15,0.79,0.104,0.686,1.0,360.0,990.0,0.0,12,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 11:20:00,21.34,1.021,0.167,0.854,1.0,360.0,990.0,0.0,12,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 11:30:00,21.06,0.641,0.068,0.573,1.0,360.0,990.0,0.0,12,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 11:40:00,20.98,0.9019999999999999,0.071,0.831,1.0,360.0,990.0,0.0,12,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 11:50:00,20.92,0.506,0.097,0.409,1.0,360.0,990.0,0.0,12,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 12:00:00,21.6,0.504,0.129,0.375,0.0,0.0,989.0,1.0,13,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 12:10:00,23.59,1.151,0.234,0.917,0.0,0.0,989.0,1.0,13,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 12:20:00,22.83,1.115,0.218,0.897,0.0,0.0,989.0,1.0,13,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 12:30:00,22.95,1.2719999999999998,0.265,1.007,0.0,0.0,989.0,1.0,13,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 12:40:00,22.47,2.221,1.175,1.046,0.0,0.0,989.0,1.0,13,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 12:50:00,21.21,1.431,0.241,1.19,0.0,0.0,989.0,1.0,13,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 13:00:00,21.42,0.964,0.122,0.842,1.0,360.0,989.0,2.0,14,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 13:10:00,22.79,1.229,0.23,0.999,1.0,360.0,989.0,2.0,14,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 13:20:00,21.47,1.09,0.323,0.767,1.0,360.0,989.0,2.0,14,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 13:30:00,20.72,1.35,0.253,1.097,1.0,360.0,989.0,2.0,14,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 13:40:00,20.61,1.637,0.359,1.278,1.0,360.0,989.0,2.0,14,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 13:50:00,20.48,1.9509999999999998,0.317,1.634,1.0,360.0,989.0,2.0,14,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 14:00:00,20.52,3.096,0.852,2.244,1.0,10.0,989.0,2.0,15,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 14:10:00,19.79,3.062,0.992,2.07,1.0,10.0,989.0,2.0,15,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 14:20:00,19.48,3.5140000000000002,1.879,1.635,1.0,10.0,989.0,2.0,15,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 14:30:00,19.51,3.614,1.845,1.769,1.0,10.0,989.0,2.0,15,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 14:40:00,19.6,3.833,1.958,1.875,1.0,10.0,989.0,2.0,15,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 14:50:00,19.33,2.697,0.973,1.724,1.0,10.0,989.0,2.0,15,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 15:00:00,19.35,3.769,1.915,1.854,1.0,0.0,988.0,3.0,16,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 15:10:00,19.89,4.391,2.242,2.149,1.0,0.0,988.0,3.0,16,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 15:20:00,19.78,4.745,2.33,2.415,1.0,0.0,988.0,3.0,16,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 15:30:00,19.89,4.817,2.196,2.621,1.0,0.0,988.0,3.0,16,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 15:40:00,21.44,4.601,2.131,2.47,1.0,0.0,988.0,3.0,16,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 15:50:00,21.67,3.57,1.101,2.469,1.0,0.0,988.0,3.0,16,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 16:00:00,21.42,3.589,1.79,1.799,0.0,340.0,988.0,3.0,17,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 16:10:00,21.74,2.784,1.441,1.343,0.0,340.0,988.0,3.0,17,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 16:20:00,21.99,1.66,0.399,1.261,0.0,340.0,988.0,3.0,17,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 16:30:00,21.74,1.4409999999999998,0.396,1.045,0.0,340.0,988.0,3.0,17,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 16:40:00,22.06,1.673,0.386,1.287,0.0,340.0,988.0,3.0,17,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 16:50:00,21.51,1.5060000000000002,0.392,1.114,0.0,340.0,988.0,3.0,17,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 17:00:00,21.7,1.302,0.458,0.844,1.0,180.0,987.0,3.0,18,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 17:10:00,21.67,1.044,0.436,0.608,1.0,180.0,987.0,3.0,18,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 17:20:00,21.77,1.025,0.358,0.667,1.0,180.0,987.0,3.0,18,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 17:30:00,22.45,1.233,0.334,0.899,1.0,180.0,987.0,3.0,18,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 17:40:00,22.81,1.1320000000000001,0.36,0.772,1.0,180.0,987.0,3.0,18,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 17:50:00,23.22,1.155,0.378,0.777,1.0,180.0,987.0,3.0,18,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 18:00:00,23.26,1.08,0.493,0.587,2.0,170.0,987.0,5.0,19,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 18:10:00,23.09,1.233,0.476,0.757,2.0,170.0,987.0,5.0,19,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 18:20:00,22.75,1.4489999999999998,0.606,0.843,2.0,170.0,987.0,5.0,19,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 18:30:00,21.99,1.856,0.538,1.318,2.0,170.0,987.0,5.0,19,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 18:40:00,21.86,2.814,1.702,1.112,2.0,170.0,987.0,5.0,19,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 18:50:00,21.8,3.537,2.006,1.531,2.0,170.0,987.0,5.0,19,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 19:00:00,21.19,2.792,1.294,1.498,2.0,170.0,986.0,6.0,20,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 19:10:00,20.54,4.258,2.614,1.644,2.0,170.0,986.0,6.0,20,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 19:20:00,20.11,5.2330000000000005,2.81,2.423,2.0,170.0,986.0,6.0,20,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 19:30:00,20.15,4.609999999999999,1.734,2.876,2.0,170.0,986.0,6.0,20,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 19:40:00,19.71,4.608,1.982,2.626,2.0,170.0,986.0,6.0,20,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 19:50:00,19.17,4.329000000000001,2.048,2.281,2.0,170.0,986.0,6.0,20,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 20:00:00,19.43,5.437,3.059,2.378,2.0,160.0,985.0,6.0,21,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 20:10:00,21.11,4.064,1.891,2.173,2.0,160.0,985.0,6.0,21,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 20:20:00,20.82,3.5250000000000004,1.725,1.8,2.0,160.0,985.0,6.0,21,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 20:30:00,20.46,3.14,1.719,1.421,2.0,160.0,985.0,6.0,21,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 20:40:00,19.75,4.424,2.636,1.788,2.0,160.0,985.0,6.0,21,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 20:50:00,20.04,3.0,1.322,1.678,2.0,160.0,985.0,6.0,21,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 21:00:00,20.54,3.7270000000000003,1.414,2.313,0.0,0.0,985.0,6.0,22,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 21:10:00,21.59,2.95,1.348,1.602,0.0,0.0,985.0,6.0,22,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 21:20:00,21.36,2.7350000000000003,1.004,1.731,0.0,0.0,985.0,6.0,22,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 21:30:00,21.09,2.642,1.117,1.525,0.0,0.0,985.0,6.0,22,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 21:40:00,21.09,2.027,0.949,1.078,0.0,0.0,985.0,6.0,22,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 21:50:00,21.03,2.1430000000000002,1.241,0.902,0.0,0.0,985.0,6.0,22,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 22:00:00,20.49,1.654,0.933,0.721,1.0,330.0,984.0,6.0,23,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 22:10:00,18.82,1.4929999999999999,0.942,0.551,1.0,330.0,984.0,6.0,23,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 22:20:00,18.66,0.9079999999999999,0.407,0.501,1.0,330.0,984.0,6.0,23,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 22:30:00,18.08,1.573,0.454,1.119,1.0,330.0,984.0,6.0,23,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 22:40:00,17.93,0.9690000000000001,0.339,0.63,1.0,330.0,984.0,6.0,23,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 22:50:00,17.85,1.375,1.161,0.214,1.0,330.0,984.0,6.0,23,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 23:00:00,17.67,1.656,1.166,0.49,2.0,350.0,984.0,5.0,24,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 23:10:00,18.01,1.352,1.108,0.244,2.0,350.0,984.0,5.0,24,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 23:20:00,17.5,1.712,1.442,0.27,2.0,350.0,984.0,5.0,24,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 23:30:00,17.24,0.744,0.486,0.258,2.0,350.0,984.0,5.0,24,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 23:40:00,18.26,2.093,1.806,0.287,2.0,350.0,984.0,5.0,24,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02 23:50:00,17.22,2.026,1.209,0.817,2.0,350.0,984.0,5.0,24,3,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-03 00:00:00,17.25,3.946,2.664,1.282,1.0,350.0,983.0,5.0,1,4,13,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-03 00:10:00,15.74,3.362,1.987,1.375,1.0,350.0,983.0,5.0,1,4,13,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-03 00:20:00,15.06,5.011,3.154,1.857,1.0,350.0,983.0,5.0,1,4,13,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-03 00:30:00,14.41,8.14,3.287,4.853,1.0,350.0,983.0,5.0,1,4,13,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-03 00:40:00,13.4,12.302,5.729,6.573,1.0,350.0,983.0,5.0,1,4,13,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-03 00:50:00,13.59,17.445,7.99,9.455,1.0,350.0,983.0,5.0,1,4,13,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-03 01:00:00,14.33,20.548000000000002,10.654,9.894,1.0,0.0,983.0,5.0,2,4,13,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
